"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000042607.16",1018.42435533749,-2.54517885651627,0.295220701096662,-8.62127502259035,8.29497967110048e-08,0.00108863313203523,"Asb4"
"ENSMUSG00000033342.16",358.825373617113,3.38885389795168,0.488406749330704,6.93858940851175,5.01330120626372e-07,0.00219315216770017,"Plppr5"
"ENSMUSG00000056073.17",274.007312692128,3.36729906329903,0.481287357028942,6.9964419678212,4.35646248165952e-07,0.00219315216770017,"Grik2"
"ENSMUSG00000022425.17",211.314374883037,3.07907540785914,0.44242711648697,6.95950879391866,1.30559642076982e-06,0.00342692948523663,"Enpp2"
"ENSMUSG00000060534.17",174.697626459952,3.5078410890229,0.532669281962517,6.58540150109452,1.2504027387229e-06,0.00342692948523663,"Dcc"
"ENSMUSG00000022321.16",392.934747988266,3.04200936113494,0.45404045603895,6.6998641215222,3.4391965582965e-06,0.00752266927184721,"Cdh10"
"ENSMUSG00000010505.17",738.762973136917,2.3692924519309,0.316754755892836,7.47989543283281,7.7003137100699e-06,0.0114261017531534,"Myt1"
"ENSMUSG00000063063.13",210.043155446912,3.01611167133753,0.466796764137377,6.46129515681453,7.83563820316826e-06,0.0114261017531534,"Ctnna2"
"ENSMUSG00000094378.8",366.834076980696,1.8546319424078,0.196226806707956,9.45147084398132,6.64341584433521e-06,0.0114261017531534,"Gm15097"
"ENSMUSG00000033214.11",363.583597751133,2.9130809080332,0.44641745829949,6.52546367503146,9.1202096672911e-06,0.0119693631673528,"Slitrk5"
"ENSMUSG00000057182.17",220.498084849975,3.11541037070736,0.500408839480828,6.22573009289681,1.1822243926973e-05,0.0134047990672934,"Scn3a"
"ENSMUSG00000106379.2",1248.58742339161,2.85287871684312,0.439150619106106,6.49635590324379,1.22567501377264e-05,0.0134047990672934,"Lhfpl3"
"ENSMUSG00000022454.18",536.269050661771,2.33837697022261,0.322489024297215,7.25102807860987,1.66130654280546e-05,0.0155735621912706,"Nell2"
"ENSMUSG00000027581.13",573.435852212072,2.16952397535687,0.281274077571143,7.71320270282686,1.60557081190645e-05,0.0155735621912706,"Stmn3"
"ENSMUSG00000003436.12",601.445230475488,2.41093500287962,0.342552953638627,7.03813812512915,1.90357977474299e-05,0.016655053975818,"Dll3"
"ENSMUSG00000040569.14",31.7509521051274,3.45449181658095,0.604025876870027,5.71911229115153,2.41655590431171e-05,0.0198217998051168,"Slc26a7"
"ENSMUSG00000062209.16",36.6800260251988,3.3078059781463,0.572847609131402,5.77432099814794,2.80483114357089e-05,0.0216532964283673,"Erbb4"
"ENSMUSG00000010122.15",415.585130153837,3.53072243665877,0.661648777023869,5.33624871573124,6.54198042719949e-05,0.0451878690139821,"Slc47a1"
"ENSMUSG00000079536.2",34.4892358824384,2.44350849706804,0.37711320421026,6.47950925554349,6.46506517632813e-05,0.0451878690139821,"Ctag2l1"
"ENSMUSG00000063434.7",83.9409831358303,2.94236949824574,0.514332396595054,5.72075474483932,7.95279975667253e-05,0.0521862720032851,"Sorcs3"
"ENSMUSG00000064293.15",116.410771848679,2.90557014427305,0.519813736091019,5.58963709986356,0.00012324904274748,0.0770247827151394,"Cntn4"
"ENSMUSG00000028226.16",184.820203552998,3.12523336434051,0.582898113755219,5.36154310777699,0.000133188681090881,0.079453102301669,"Mmp16"
"ENSMUSG00000047216.9",188.809327153296,2.72936932858612,0.477453186679524,5.7165171470897,0.000146126953785749,0.0833813104993118,"Cdh19"
"ENSMUSG00000053129.6",15.4817639875399,2.7548257585219,0.501750792338287,5.49042632435856,0.000234903953205689,0.128453311744644,"Gsx1"
"ENSMUSG00000036913.16",496.204248631546,1.90995544480958,0.267958240601742,7.12781006667485,0.000342035120964157,0.173676281804255,"Trim67"
"ENSMUSG00000040724.6",288.525646496784,2.32181779754293,0.389427296541995,5.96213418566193,0.000344070658862437,0.173676281804255,"Kcna2"
"ENSMUSG00000025597.14",62.4907866372563,3.06943103168629,0.626063060312665,4.9027505793959,0.000474090720467749,0.230443207978472,"Klhl4"
"ENSMUSG00000070366.6",33.1664097703499,2.70948713888138,0.521862909885107,5.1919519236918,0.00052692790195241,0.246978635186551,"Plpp4"
"ENSMUSG00000034958.12",421.490986130323,2.26046823025035,0.391060653658586,5.78035199681285,0.000633826378627131,0.286839220451809,"Atcay"
"ENSMUSG00000028399.19",442.168726207286,2.42140784409524,0.444450934664125,5.44808809081506,0.000691631258759149,0.302565621331836,"Ptprd"
"ENSMUSG00000031099.17",194.033550184548,2.47778413276378,0.463637408506387,5.34422824238017,0.000717864022724717,0.303911207556103,"Smarca1"
"ENSMUSG00000039533.9",463.281779792822,1.9030203438942,0.286978394964212,6.63123209721595,0.000825764815395023,0.338666794913884,"Mmd2"
"ENSMUSG00000021457.15",107.817660161382,2.51555376983167,0.48323630884772,5.20563898815886,0.000855592791415534,0.340266660440529,"Syk"
"ENSMUSG00000020061.19",101.733878114195,2.67387814987087,0.537422464109289,4.97537473485126,0.000920843923316336,0.347380523025893,"Mybpc1"
"ENSMUSG00000054342.9",147.633665981436,-1.88386098159478,0.283938535625214,-6.63474923347985,0.000926418645680148,0.347380523025893,"Kcnn4"
"ENSMUSG00000049100.16",3610.52335776531,1.85711278855046,0.276257965029664,6.72238640558668,0.000959204322443193,0.349683264659568,"Pcdh10"
"ENSMUSG00000032087.12",377.574199155979,1.9011691074858,0.296928678435073,6.40278034949565,0.0012028051036397,0.409321379654897,"Dscaml1"
"ENSMUSG00000047414.7",240.839579557013,2.40591871485696,0.461420496155357,5.21415657714282,0.00115593468800409,0.409321379654897,"Flrt2"
"ENSMUSG00000059003.13",47.757443595429,-2.29210770382481,0.426215051850002,-5.37781970363514,0.00121636191759684,0.409321379654897,"Grin2a"
"ENSMUSG00000026156.9",676.5347983829,1.98526669594466,0.329036155959458,6.0335822066596,0.00137491452190546,0.440106785011884,"B3gat2"
"ENSMUSG00000048067.9",220.552340174812,1.7046559811145,0.234744806282788,7.26174098634143,0.00134196058080891,0.440106785011884,"Or10am5"
"ENSMUSG00000048001.8",56.7710493025202,2.27070188619724,0.425895406531997,5.33159515545665,0.0014243907980296,0.445088210317631,"Hes5"
"ENSMUSG00000043068.7",46.7461706912115,2.19159652627349,0.401078823966403,5.4642538955312,0.001484263249543,0.453010950860519,"Fam89a"
"ENSMUSG00000045994.18",367.179246800654,2.1799129620279,0.404160672167117,5.39367907901372,0.00175344183926436,0.523003879511487,"B3gat1"
"ENSMUSG00000048126.17",157.425716809473,-1.86628409639759,0.299665507624661,-6.2278909280916,0.00192108754574136,0.560274510006882,"Col6a3"
"ENSMUSG00000045573.10",53.805476605521,2.29799939071086,0.454206321113145,5.05937342544913,0.00213341107821753,0.608671456315802,"Penk"
"ENSMUSG00000056258.10",34.167900269207,2.45152292245756,0.511430616664772,4.793461405273,0.0022687076319617,0.633500403443943,"Kcnq3"
