"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000020122.17",35252.0265919481,7.05169471569518,0.266712169567799,26.4393436832009,2.81294168094609e-114,4.86892075554959e-110,"Egfr"
"ENSMUSG00000014932.16",922.870278272412,6.66232695102328,0.259553571392934,25.6684079331634,8.24260832614262e-106,7.13356537586013e-102,"Yes1"
"ENSMUSG00000030847.9",1718.82219068377,4.00874123764735,0.140095256338783,28.6143966784519,1.2941215162268e-102,7.4666497747899e-99,"Bag3"
"ENSMUSG00000004044.10",2704.30157120494,5.19498092152899,0.202909906782567,25.6024015973543,2.96271989222177e-95,1.28204296536167e-91,"Cavin1"
"ENSMUSG00000001761.8",3479.39251910323,4.43811393157849,0.170904871559123,25.9683289954855,2.61279315802158e-90,9.04496735443912e-87,"Smo"
"ENSMUSG00000091387.3",402.162463471934,8.20448485197961,0.386573106389962,21.2236307088139,8.08155512727474e-78,2.33139396163331e-74,"Gcnt4"
"ENSMUSG00000035413.9",990.161209144053,5.24467412374311,0.232954580710638,22.5137196604763,1.75714479808017e-74,4.34491704428138e-71,"Tmem98"
"ENSMUSG00000029070.10",8033.75090646212,5.60134393454698,0.260895586357482,21.4696768647974,6.43528154953903e-70,1.39235360426214e-66,"Mxra8"
"ENSMUSG00000056758.15",932.680212640412,6.29395928603917,0.303425703760859,20.7429997130358,1.80446734574205e-68,3.47039169860545e-65,"Hmga2"
"ENSMUSG00000006589.9",397.656392542728,5.31763526329137,0.250558376682098,21.2231390293459,7.63180146907072e-67,1.32098851628145e-63,"Aprt"
"ENSMUSG00000090523.3",260.858055983538,4.60335903977954,0.212598208809559,21.6528590036388,9.76272961551128e-65,1.53620988104441e-61,"Gypc"
"ENSMUSG00000020019.5",1306.96887306076,6.82750759452767,0.345805201358769,19.743796703174,5.07170175913574e-64,7.31550714574004e-61,"Ntn4"
"ENSMUSG00000059901.13",599.773573823019,5.8924599898089,0.291023921162762,20.2473390031516,1.01027760133429e-63,1.34514576934579e-60,"Adamts14"
"ENSMUSG00000019960.9",15313.0756150012,3.76632226284453,0.169406643178781,22.23243547108,3.04509844179147e-60,3.76482920921204e-57,"Dusp6"
