"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000016179.12",920.1206373977,-4.13750809044167,0.217016179539721,-19.0654360389953,1.12433151155422e-47,1.55697427720029e-43,"Camk1g"
"ENSMUSG00000006522.18",424.593038391564,5.66693391379787,0.339824127282133,16.676078767924,3.2036563843891e-43,2.21821168055101e-39,"Itih3"
"ENSMUSG00000041351.17",2634.8481092716,3.14982157489521,0.159976691457639,19.6892531417883,1.80209639915072e-41,8.31847697847972e-38,"Rap1gap"
"ENSMUSG00000030307.9",1361.84876099923,5.74031934445046,0.401617835810611,14.2929890871614,1.88186127120284e-32,6.51500372090424e-29,"Slc6a11"
"ENSMUSG00000020099.9",2175.9816033522,-3.12438083387994,0.187347594436202,-16.6769199427532,4.19309926348168e-30,1.16132077201389e-26,"Unc5b"
"ENSMUSG00000025321.15",5447.01945454648,2.76030599730402,0.155527341099718,17.7480433844376,5.32552389757537e-30,1.2291309155604e-26,"Itgb8"
"ENSMUSG00000040152.9",3093.73976457763,-5.16906866961685,0.369477297613347,-13.990219975643,7.89853935178975e-30,1.56255675633692e-26,"Thbs1"
"ENSMUSG00000020681.15",551.638854992042,-2.92065696717927,0.171282188625917,-17.0517261053805,1.75218789519142e-29,3.03303724657634e-26,"Ace"
"ENSMUSG00000031980.11",1995.94107676852,4.48114662502781,0.319273853472788,14.035432517526,5.55603812348001e-28,7.78338850186875e-25,"Agt"
"ENSMUSG00000074934.4",21.8057983711411,-6.08284435047142,0.466218714883535,-13.0471904200391,5.62058672867472e-28,7.78338850186875e-25,"Grem1"
"ENSMUSG00000052229.6",5049.71001540104,6.21164352556187,0.481872724197126,12.8906311016284,1.45519181795995e-27,1.83195420864631e-24,"Gpr17"
"ENSMUSG00000030895.10",20.4711935726145,-3.64524663848862,0.246745077129727,-14.7733307626321,4.0751959360241e-27,4.70277611017181e-24,"Hpx"
"ENSMUSG00000024235.12",139.416026204823,-3.12241660471383,0.20012862643996,-15.602048843575,1.40836041432561e-26,1.50022884750623e-23,"Map3k8"
"ENSMUSG00000053318.8",32.4511343538186,-5.83240169415132,0.46825688548018,-12.4555599180787,2.86175386680581e-25,2.83068339625192e-22,"Slamf8"
"ENSMUSG00000049709.5",61.6628444936745,-3.67179157066564,0.25974688506039,-14.136036972347,4.06887141774841e-25,3.75638209286533e-22,"Nlrp10"
