"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000041351.17",2196.86379709559,3.12776079166954,0.159361491567147,19.6268292980407,9.12333750128173e-86,1.57851985447177e-81,"Rap1gap"
"ENSMUSG00000016179.12",1104.22369445791,-4.04153602696191,0.206750949127075,-19.547847514247,4.30296821535042e-85,3.72249780309965e-81,"Camk1g"
"ENSMUSG00000022272.18",7308.36888311,1.83920447860388,0.0988466049698322,18.6066529969866,2.83801780811548e-77,1.6367794705338e-73,"Myo10"
"ENSMUSG00000025321.15",4636.44357371039,2.77980367873773,0.152097385208778,18.2764725042577,1.27404348160449e-74,5.51087507968024e-71,"Itgb8"
"ENSMUSG00000025871.19",4243.49098657946,0.862254333460638,0.0477382211060448,18.062137915555,6.33219791098032e-73,2.19119376511563e-69,"4833439L19Rik"
"ENSMUSG00000019873.9",8592.02832730741,1.36167486907868,0.0785631452606651,17.3322346573673,2.68682758196101e-67,7.74791513718155e-64,"Reep3"
"ENSMUSG00000038271.18",1583.68421634432,-1.16060677531323,0.0675777819034126,-17.1743839857315,4.13013931707333e-66,1.02085243520004e-62,"Iffo1"
"ENSMUSG00000020099.9",2366.30212569576,-3.0430758839476,0.183745110529981,-16.5613978797606,1.32480017150278e-61,2.86521157091764e-58,"Unc5b"
"ENSMUSG00000032396.18",1250.9708163875,0.894565570448825,0.0546246511261646,16.3765910080172,2.81060634189056e-60,5.40323454748783e-57,"Dis3l"
"ENSMUSG00000030231.12",1950.67701909758,-1.41558279652136,0.0876981824090559,-16.1415294779836,1.3027270171995e-58,2.25397828515857e-55,"Plekha5"
"ENSMUSG00000006522.18",327.943468458748,5.63972612912784,0.351882030289281,16.0273206463298,8.2357951797825e-58,1.29541571091452e-54,"Itih3"
"ENSMUSG00000031980.11",1576.47961323563,4.58609785021164,0.288998636198372,15.8689255788172,1.04006076227349e-56,1.499594275738e-53,"Agt"
"ENSMUSG00000024782.8",4007.68411260623,1.11547819683107,0.0707854054542013,15.758590201942,5.99555619023105e-56,7.97962409256751e-53,"Ak3"
"ENSMUSG00000024235.12",121.988354857357,-3.03372056277125,0.192715549610195,-15.7419604640495,7.79894916869143e-56,9.63838703690708e-53,"Map3k8"
"ENSMUSG00000033629.7",3968.53537148259,0.882507626030384,0.0562597423216656,15.6863076440101,1.876584266317e-55,2.16457739838778e-52,"Hacd3"
"ENSMUSG00000052125.19",116.280243748536,-3.51330439629146,0.224854794741812,-15.6247697556354,4.93701720888406e-55,5.338766984257e-52,"F730043M19Rik"
"ENSMUSG00000028207.19",7400.89490140966,-1.1216849688981,0.0719294662101202,-15.5942345744849,7.96726105270132e-55,8.10879710199049e-52,"Asph"
"ENSMUSG00000021701.9",16932.7907735093,-1.75219578998756,0.112450487198006,-15.5819315117972,9.65914209046762e-55,9.28458202495948e-52,"Plk2"
"ENSMUSG00000037239.9",1453.80175003868,-1.41832407259798,0.0919654711709235,-15.4223542220747,1.15804660452727e-53,1.0545538079753e-50,"Spred3"
"ENSMUSG00000046152.17",1255.07143125065,0.841126547581279,0.0549269653743166,15.3135448472197,6.20858608278904e-53,5.3710478202208e-50,"Fut10"
"ENSMUSG00000030895.10",17.877533841322,-3.58019337934514,0.23414641900324,-15.2904041607213,8.85986032270176e-53,7.29968110968504e-50,"Hpx"
"ENSMUSG00000025421.16",1874.63174430357,0.669130900435849,0.044059739306708,15.1869010340235,4.31859012386233e-52,3.24870636187244e-49,"Hdhd2"
"ENSMUSG00000026970.17",4595.44349837558,-1.43211746741524,0.0942965914256748,-15.1873725843425,4.28764102388436e-52,3.24870636187244e-49,"Rbms1"
"ENSMUSG00000026385.17",13252.4796505238,1.18844403873153,0.0793311193692608,14.980805113813,9.80223554025591e-51,7.06659497156282e-48,"Dbi"
"ENSMUSG00000011658.17",416.552112138149,1.31085571159207,0.08769326013881,14.9481922500898,1.60034758413005e-50,1.10756855602473e-47,"Fuz"
"ENSMUSG00000020681.15",516.776290122123,-2.89393688606259,0.194632478487089,-14.8687254488956,5.26053004048954e-50,3.25063181287679e-47,"Ace"
"ENSMUSG00000041920.15",3028.51573300084,-2.04316689223307,0.137410293155595,-14.8690963778056,5.23146710022121e-50,3.25063181287679e-47,"Slc16a6"
"ENSMUSG00000123342.1",298.172668549143,-3.93249553883918,0.264405099589365,-14.8729942990757,4.93555828873182e-50,3.25063181287679e-47,"ENSMUSG00000123342"
"ENSMUSG00000024665.9",11325.4740550691,1.24412891778832,0.0842164741270892,14.7729874788018,2.18795559466349e-49,1.30537957582303e-46,"Fads2"
"ENSMUSG00000029438.10",2087.85017444226,1.50612184311203,0.102795646741404,14.6516111416749,1.31558706937071e-48,7.587429158084e-46,"Bcl7a"
"ENSMUSG00000011179.9",19505.5307781784,-1.91659488808159,0.131343285688547,-14.5922563002299,3.1461760315364e-48,1.75597218379493e-45,"Odc1"
"ENSMUSG00000030307.9",1063.48478821706,5.45267250034369,0.373862581538752,14.5846970774702,3.51478623136955e-48,1.90040098047362e-45,"Slc6a11"
"ENSMUSG00000038872.11",1276.93855688158,-1.47167898892356,0.101164330247555,-14.5474099944345,6.06564350047764e-48,3.18023526803831e-45,"Zfhx3"
"ENSMUSG00000028654.14",424.952246930458,2.56660805196682,0.176663125118084,14.5282613462841,8.02310511084627e-48,4.08281660670183e-45,"Mycl"
"ENSMUSG00000041895.16",5349.77515797189,-1.93226466273183,0.133115589806163,-14.5156902023685,9.63826397856914e-48,4.76460695306295e-45,"Wipi1"
"ENSMUSG00000025978.15",2140.46191721339,1.4451519831356,0.099591699729996,14.5107673335586,1.0355562141161e-47,4.97699822684353e-45,"Rftn2"
"ENSMUSG00000095930.2",738.546129491633,1.61680501264564,0.111677807769494,14.4774064331811,1.68329765361616e-47,7.87146378455861e-45,"Nim1k"
"ENSMUSG00000020564.18",354.976768320557,-1.95920093079132,0.135734463066047,-14.4340713959873,3.15871244409212e-47,1.43821165020215e-44,"Atxn7l1"
