"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000070570.6",758.769195461245,-9.15049926633993,0.39328155732543,-23.2670439177704,1.04494428415863e-95,1.44703884470287e-91,"Slc17a7"
"ENSMUSG00000030235.18",117.794267523047,-7.93827898165619,0.349987763046183,-22.6815901006479,9.17733111858359e-88,6.35438406650728e-84,"Slco1c1"
"ENSMUSG00000027347.20",469.098825194405,-9.60851371962342,0.464295224444759,-20.6948364181735,4.81752949095671e-77,2.22377161302562e-73,"Rasgrp1"
"ENSMUSG00000024617.17",1808.03018323983,-8.78647828966448,0.453650255155505,-19.3683971072663,2.46721139397777e-66,8.54148584595104e-63,"Camk2a"
"ENSMUSG00000058297.17",1070.39705989551,-9.33909568769169,0.494000049335904,-18.9050501113238,3.11691860131843e-64,7.24850303306122e-61,"Spock2"
"ENSMUSG00000058624.14",222.690538527939,-9.19015130730017,0.485189569140524,-18.9413620815877,3.1405992344286e-64,7.24850303306122e-61,"Gda"
"ENSMUSG00000003469.10",452.584837806253,-7.46182859811803,0.383347065106492,-19.4649425476759,4.71234994233835e-64,9.32237457164306e-61,"Phyhip"
"ENSMUSG00000026458.14",174.54244152964,-5.61319060017526,0.274373530952563,-20.4582073959085,9.71077858122206e-64,1.68093577240954e-60,"Ppfia4"
"ENSMUSG00000028488.16",293.163898724572,-7.74944102516967,0.42767976943064,-18.1197278409646,2.08479268088659e-56,3.20780100499084e-53,"Sh3gl2"
"ENSMUSG00000053025.14",439.125942353018,-8.30947904938964,0.479221788383462,-17.3395268137111,7.8848475210282e-53,1.09189368471198e-49,"Sv2b"
"ENSMUSG00000044349.17",537.288525409857,-9.36844138183682,0.555976253210857,-16.8504343984702,1.67992606585975e-51,2.11487419636599e-48,"Snhg11"
"ENSMUSG00000037996.18",665.216622512828,-7.82073845401895,0.454347899773785,-17.2131057674369,3.05671470970893e-51,3.52744877500411e-48,"Slc24a2"
"ENSMUSG00000054942.14",150.972169438666,-5.60657217094564,0.30756091674644,-18.2291437750129,5.13124415834316e-51,5.46595916190278e-48,"Miga1"
"ENSMUSG00000058897.19",153.437585394121,-6.16991970176261,0.352110363369804,-17.5226870425357,4.16244107961263e-49,4.11724886217683e-46,"Col25a1"
"ENSMUSG00000017740.18",505.585408070273,-6.00659284908722,0.341864996523232,-17.5700727192731,7.25631379721463e-49,6.69902889758855e-46,"Slc12a5"
"ENSMUSG00000019828.14",77.0207760930571,-7.75207115987687,0.463978735712288,-16.7078156027476,2.81352488630552e-48,2.43510578909743e-45,"Grm1"
"ENSMUSG00000026090.17",248.290460618343,-6.7081092553337,0.392734967922176,-17.0804990725017,3.67557069544949e-48,2.99407664650498e-45,"Cracdl"
"ENSMUSG00000040536.16",156.420887034476,-9.33585763948381,0.57499548241597,-16.2364017196399,6.30437876544428e-48,4.85016873021513e-45,"Necab1"
"ENSMUSG00000026163.18",278.321464620577,-10.8003660024272,0.683403376723621,-15.8037937333679,6.10604327237722e-47,4.45034143346735e-44,"Sphkap"
