"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000079584.3",402.283215698964,-6.11102590496314,0.268245294962817,-22.7814840361327,3.06953611542819e-81,4.19666977701342e-77,"Tm9sf5"
"ENSMUSG00000040013.12",191.769724889523,-5.4322806635374,0.317733786990489,-17.0969562758525,1.58037870154246e-44,1.08034688037443e-40,"Fkbp6"
"ENSMUSG00000038059.8",150.427282922122,4.01060806067798,0.251433531217856,15.9509674037985,2.4379854718848e-33,1.1110712457203e-29,"Smim3"
"ENSMUSG00000020098.8",87.8197425034875,-4.4864295472293,0.320458792379531,-14.0000201396124,7.21809484298591e-28,2.46714481733258e-24,"Pcbd1"
"ENSMUSG00000040373.13",671.668624562266,-3.97031021250456,0.276905044897119,-14.3381649618543,3.80868016226093e-27,1.04144550356863e-23,"Cacng5"
"ENSMUSG00000017756.10",446.719645945526,4.74188535115127,0.361009660418806,13.1350649887048,1.78774460848208e-25,4.07367404786116e-22,"Slc12a7"
"ENSMUSG00000032011.6",2106.59353445063,5.23436234056169,0.409947835511,12.7683619405797,2.60430635396555e-25,5.08658235305957e-22,"Thy1"
"ENSMUSG00000024266.9",80.6019072117771,4.58452220477468,0.358143144078393,12.8008096220074,6.98366583318295e-24,1.06089643634753e-20,"Adad2"
"ENSMUSG00000046637.4",17.5079153106212,5.58028027289818,0.457425010101166,12.1993335512285,6.6695288052125e-24,1.06089643634753e-20,"Ttc34"
"ENSMUSG00000033910.14",731.715009347265,3.78896494968658,0.285295759000378,13.2808316638228,7.15840948570074e-23,9.78697744885005e-20,"Gucy1a1"
"ENSMUSG00000031851.15",232.995195833005,3.33738932304071,0.26394519845124,12.6442509377841,4.16227687259007e-19,5.12417728085843e-16,"Ntpcr"
"ENSMUSG00000038156.17",3319.99757138285,2.83744141826454,0.207692274386538,13.6617571676438,4.49752248173648e-19,5.12417728085843e-16,"Spon1"
"ENSMUSG00000000957.12",533.751972253657,-4.63571310041451,0.425033034608883,-10.9067124739617,5.94710719029584e-18,6.25452688505575e-15,"Mmp14"
"ENSMUSG00000044393.16",42.8668316763276,-3.7011230226277,0.316590753723326,-11.6905594339062,7.19770770667761e-18,7.02907569754973e-15,"Dsg2"
"ENSMUSG00000040152.9",3154.86903395345,-3.5191638343855,0.300252835426185,-11.7206681142256,2.4277829038435e-17,2.21284319075656e-14,"Thbs1"
"ENSMUSG00000049511.6",37.625184944805,-4.2087987481526,0.388702141734628,-10.8278249493825,7.58488252406167e-17,6.4812821168107e-14,"Htr1b"
