"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000020122.17",39887.0955933975,8.99773256064683,0.291571593613346,30.8594278651807,6.06150377682458e-166,8.4000319339235e-162,"Egfr"
"ENSMUSG00000035413.9",835.443219324387,7.80041675965622,0.249133306548207,31.3102124630889,2.3466988624824e-164,1.62602764181405e-160,"Tmem98"
"ENSMUSG00000001761.8",3052.87956762152,5.67902232609029,0.192513137205087,29.4994014878078,8.68872693396306e-131,4.01361259502867e-127,"Smo"
"ENSMUSG00000029070.10",7646.29396432587,7.56770083269156,0.295659541354971,25.5959973353464,1.26521089797087e-109,4.38332315602007e-106,"Mxra8"
"ENSMUSG00000062312.6",510.084535567002,7.03661602170267,0.301929035668517,23.3055294139649,3.13730185260989e-89,8.69534581469358e-86,"Erbb2"
"ENSMUSG00000020019.5",1145.02706404045,8.22063556912783,0.363039138063178,22.6439375461971,2.51296494752249e-88,5.80411137379444e-85,"Ntn4"
"ENSMUSG00000037347.8",2857.03130186684,6.12133064526953,0.268462717824223,22.8014179953191,1.97926735909221e-81,3.91838386604283e-78,"Chst7"
"ENSMUSG00000051486.6",1028.01938990648,3.89637730497967,0.160745921050983,24.2393541279587,6.99181854323739e-73,1.2111577671523e-69,"Pcdhb11"
"ENSMUSG00000028885.9",400.953988588932,4.74064207538566,0.207994306501157,22.7921723201558,1.29204236984271e-72,1.98945812903114e-69,"Smpdl3b"
"ENSMUSG00000033377.15",410.84331524585,5.98794824786911,0.281904206645811,21.2410744738991,2.34171727755588e-70,3.24515180323693e-67,"Palmd"
"ENSMUSG00000051236.14",644.351243461085,5.48934262009298,0.256815067813953,21.3746906161662,1.00264965838944e-68,1.2631562696328e-65,"Msrb3"
"ENSMUSG00000030847.9",1541.94664658536,3.62807186431776,0.151585199744946,23.9342090812446,1.23100488136702e-67,1.42160547049868e-64,"Bag3"
"ENSMUSG00000049521.3",2417.50741436719,3.58691194704833,0.150590227756642,23.8190219942085,1.92415798863009e-66,2.05115241587968e-63,"Cdc42ep1"
"ENSMUSG00000029710.16",750.024021926373,6.87579792880019,0.350767161323052,19.6021711464252,2.77117798671262e-63,2.74307032427597e-60,"Ephb4"
"ENSMUSG00000053110.14",3057.44969232881,4.30785754306208,0.19829162580668,21.7248586547066,8.89179608570243e-63,8.21483401037762e-60,"Yap1"
"ENSMUSG00000039323.19",43959.6585396481,5.36718140999202,0.269914394421141,19.8847542810841,3.49676163650792e-59,3.02863267242042e-56,"Igfbp2"
"ENSMUSG00000063605.6",247.230471603564,6.06284505919054,0.316108908013393,19.1796083738762,4.92902612652522e-58,4.01802612125803e-55,"Ccdc102a"
"ENSMUSG00000029311.17",886.652725726446,3.77042398453846,0.175521516137051,21.481263764805,2.0061471428437e-56,1.54451039475156e-53,"Hsd17b11"
"ENSMUSG00000032402.13",979.371754169169,5.82781798853152,0.307262959278848,18.9668745045271,6.22556029010287e-56,4.54072707896029e-53,"Smad3"
"ENSMUSG00000004044.10",2344.1109531463,4.56157004617139,0.226893190362405,20.1044819321612,7.91306134239486e-56,5.4829602041454e-53,"Cavin1"
"ENSMUSG00000000555.9",3524.87831498324,5.85709695552522,0.309633429395533,18.9162293198104,9.33924580386953e-56,6.16301277857257e-53,"Itga5"
"ENSMUSG00000024538.9",4811.41265426559,3.37678560224737,0.153419328177833,22.0101707024374,1.96171866456494e-54,1.2357044206155e-51,"Ppic"
"ENSMUSG00000050103.19",450.776660270528,5.54354510581984,0.294603150582337,18.816991925789,5.76867348018864e-54,3.47575117775888e-51,"Agmo"
"ENSMUSG00000041836.11",1280.26950989852,-5.68824147504354,0.305180253573028,-18.6389565132279,1.46712356623859e-53,8.47141599205602e-51,"Ptpre"
"ENSMUSG00000051041.9",432.686039101289,5.54287248164505,0.295880854573777,18.7334611076127,1.67216790445772e-53,9.26916112799004e-51,"Olfml1"
"ENSMUSG00000052056.15",1000.59886252669,5.09427139263212,0.26712708015609,19.0705913816577,2.52170486009112e-53,1.34406869042857e-50,"Zfp217"
