"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000004105.9",2326.15093817807,-4.6322765350619,0.309295781860933,-14.9768500145426,3.80422277375356e-32,5.27189191986769e-28,"Angptl2"
"ENSMUSG00000027800.15",1367.91568484373,-3.68784782300012,0.239134100809777,-15.4216726535948,1.29810841259968e-29,8.99459319090316e-26,"Tm4sf1"
"ENSMUSG00000042757.17",890.718585442499,-3.25379747358098,0.215012111429596,-15.133089256911,5.21508883670843e-26,2.40902336997018e-22,"Tmem108"
"ENSMUSG00000001260.11",810.236262778882,6.57021510805431,0.53914678424682,12.1863197556354,2.53703908190737e-25,8.22857261726256e-22,"Gabrg1"
"ENSMUSG00000041351.17",2634.8481092716,3.50173319489157,0.242499411231251,14.4401719456228,2.96888895124208e-25,8.22857261726256e-22,"Rap1gap"
"ENSMUSG00000020099.9",2175.9816033522,-3.80812214105849,0.276906546648594,-13.7523730917462,1.81594020804523e-24,4.19421656718181e-21,"Unc5b"
"ENSMUSG00000011179.9",18536.894600224,-2.78191106246182,0.177162539750885,-15.7025919044374,4.23259231278858e-24,7.88197555991436e-21,"Odc1"
"ENSMUSG00000056481.8",636.687606429037,-3.65573636172793,0.264227874051136,-13.8355439404566,4.55013742815088e-24,7.88197555991436e-21,"Cd248"
"ENSMUSG00000028654.14",502.798646200499,3.51636490298849,0.254903897112059,13.7948652132323,2.75778489807598e-23,4.24637590194854e-20,"Mycl"
"ENSMUSG00000034648.10",7501.58460380386,2.95245226092876,0.198393811274316,14.8817760088617,3.73707965691579e-23,5.17884498855391e-20,"Lrrn1"
"ENSMUSG00000029378.6",554.504047558669,-4.81168094749759,0.389230657998551,-12.3620296824499,6.04150326688056e-23,7.61119566113007e-20,"Areg"
"ENSMUSG00000026837.17",5315.27032352716,-3.4856717030651,0.255513054440786,-13.6418536841251,1.14346805347499e-22,1.3205150237547e-19,"Col5a1"
"ENSMUSG00000030307.9",1361.84876099923,6.90152166026031,0.610305251189991,11.3083111226776,2.02610688828919e-22,2.15982994291628e-19,"Slc6a11"
"ENSMUSG00000017390.16",9040.21349216463,3.41425231751231,0.253757195392176,13.4548000195055,9.17123551387063e-22,9.07821298222994e-19,"Aldoc"
"ENSMUSG00000025355.8",531.2878549178,-3.64043313988437,0.283298012537527,-12.8501894781282,5.7985310355853e-21,5.35706953940941e-18,"Mmp19"
