"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000020122.17",35252.0265919481,9.01483347314373,0.266883245677591,33.7781918466104,1.91942909185023e-198,3.32233981508357e-194,"Egfr"
"ENSMUSG00000035413.9",990.161209144053,7.76210826851786,0.23112637411198,33.5838274551788,1.81880911657249e-188,1.57408834993766e-184,"Tmem98"
"ENSMUSG00000001761.8",3479.39251910323,5.66788882810754,0.170670817882039,33.2094783305309,5.36324891213201e-165,3.09441584733644e-161,"Smo"
"ENSMUSG00000029070.10",8033.75090646212,7.52697257193944,0.260832266758972,28.8575208330911,1.69067820856105e-138,7.31598727799581e-135,"Mxra8"
"ENSMUSG00000121482.2",1540.44747498698,6.54847715704991,0.231697351130574,28.2630644031813,4.95423306758217e-127,1.7150564033356e-123,"ENSMUSG00000121482"
"ENSMUSG00000062312.6",613.685310111853,7.08272629601605,0.271217486564757,26.1145635767292,1.0615013454321e-111,3.06225446468071e-108,"Erbb2"
"ENSMUSG00000020019.5",1306.96887306076,8.20937880409257,0.344165984999612,23.8529638659725,9.9102075863211e-98,2.45051118730903e-94,"Ntn4"
"ENSMUSG00000037347.8",3353.63318897677,6.11567272766598,0.245086382692298,24.9531314652602,4.71770089295644e-97,1.02073355945229e-93,"Chst7"
"ENSMUSG00000029710.16",1016.09548144034,6.86132973856712,0.313105869901278,21.9137691054163,1.70199484599982e-78,3.27331430993455e-75,"Ephb4"
"ENSMUSG00000030847.9",1718.82219068377,3.58299489814464,0.140177889810088,25.5603426688678,4.02264388138332e-76,6.9627942942864e-73,"Bag3"
"ENSMUSG00000049521.3",2671.09710270362,3.58583426634248,0.141518837289311,25.3382117534775,6.91256145075666e-75,1.08772296501043e-71,"Cdc42ep1"
"ENSMUSG00000028885.9",461.114526281696,4.72584824041359,0.206504951467677,22.8849148982914,4.52497288878534e-73,6.52689631099878e-70,"Smpdl3b"
"ENSMUSG00000051236.14",745.089865074817,5.45077611875991,0.249226354511127,21.8707854129309,1.24402721398816e-71,1.6563743882247e-68,"Msrb3"
"ENSMUSG00000024538.9",4905.78946458001,3.36044787249741,0.13278336166891,25.3077481264298,5.35658677193029e-71,6.6226543168101e-68,"Ppic"
"ENSMUSG00000000555.9",3693.81403301121,5.85957112268302,0.275774071834178,21.2477231224492,8.41400935070883e-70,9.70920585676128e-67,"Itga5"
"ENSMUSG00000004044.10",2704.30157120494,4.56910157907293,0.203049141749259,22.5024422152703,1.83105054993683e-69,1.98085337305354e-66,"Cavin1"
"ENSMUSG00000032402.13",961.266283864567,5.83696260032299,0.276785736230684,21.0883793356253,1.10148966886192e-68,1.12151086343124e-65,"Smad3"
"ENSMUSG00000063605.6",302.355859072428,6.02187773208935,0.287487583716841,20.9465662976964,1.25231561248009e-68,1.20424060757877e-65,"Ccdc102a"
"ENSMUSG00000039323.19",50959.4602727014,5.31398895115721,0.248649500171419,21.3714041150042,9.91751437916207e-68,9.03485559941664e-65,"Igfbp2"
"ENSMUSG00000053110.14",3546.12323056821,4.27391774917461,0.189291651413275,22.5784799132187,2.53740343296172e-67,2.19599580105672e-64,"Yap1"
"ENSMUSG00000050103.19",502.013893688591,5.55954049324035,0.269874103087289,20.600496415331,2.44587586846338e-64,2.01598406701107e-61,"Agmo"
"ENSMUSG00000090523.3",260.858055983538,4.53497330706486,0.212185056180794,21.3727271311737,1.28312453938164e-62,1.00952739327985e-59,"Gypc"
